,MOF,Ar_273_0.01,Ar_273_0.05,Ar_273_0.1,Ar_273_0.5,Ar_273_1,Ar_273_5,Ar_273_15,Ar_293_0.01,Ar_293_0.05,Ar_293_0.1,Ar_293_0.5,Ar_293_1,Ar_293_5,Ar_293_15,Ar_313_0.01,Ar_313_0.05,Ar_313_0.1,Ar_313_0.5,Ar_313_1,Ar_313_5,Ar_313_15
3537,HUZXIL_clean,0.005705093,0.028942623,0.058394944,0.287402127,0.555153706,2.422287795,5.80365887,0.004177468,0.019867943,0.03987396,0.196791933,0.389525377,1.763358541,4.46709242,0.002883393,0.014625543,0.029014598,0.143254527,0.285705582,1.309458443,3.471439077
3538,HUZXOR_clean,0.005464895,0.027402253,0.054230721,0.2689788,0.518318316,2.233580772,5.313995788,0.003791969,0.018744123,0.037844843,0.187926964,0.37076911,1.624713211,4.126521645,0.002720708,0.014021771,0.027208546,0.134664764,0.268289084,1.23353135,3.246529617
3539,HUZXUX_clean,0.006027451,0.029424623,0.059595878,0.29096731,0.537747366,2.287047746,5.153681419,0.003982035,0.019785055,0.03965579,0.194899386,0.377979147,1.660711137,3.992637211,0.002828768,0.014137038,0.028128558,0.139093768,0.281860854,1.238982647,3.139985376
3540,HUZYAE_clean,0.008194464,0.040284448,0.083127835,0.386430436,0.719487328,2.828340225,6.038344619,0.005359261,0.026907926,0.052952176,0.259574632,0.502958463,2.084587806,4.735095972,0.003744924,0.018568351,0.037432501,0.185645839,0.360744776,1.551255416,3.769946263
3541,HUZYEI_clean,0.005108612,0.025424448,0.051836413,0.25337695,0.493935476,2.188856812,5.245682956,0.003681125,0.017612576,0.035393416,0.176073348,0.341904645,1.578198507,4.011663419,0.00263568,0.012632229,0.025500304,0.127564966,0.249709617,1.17063909,3.10151667
3542,HUZYIM_clean,0.008372902,0.041233977,0.082388188,0.392256452,0.728524743,2.774365333,5.448201403,0.005315204,0.026752012,0.053095065,0.258533145,0.486677959,2.009758664,4.326879954,0.003650246,0.018267689,0.03627962,0.177221143,0.351068056,1.496655222,3.439903065
3543,IBABOF01_clean,0.008038932,0.041310228,0.080692528,0.384429714,0.71374038,2.528105616,4.448863598,0.005220316,0.026401001,0.052826006,0.251993931,0.477167417,1.840122072,3.61235351,0.003562751,0.017692472,0.035578241,0.17222239,0.331716155,1.359888292,2.908939992
3544,IBABOF_clean,0.008326984,0.041207894,0.081233258,0.386312161,0.717535595,2.525647065,4.499695978,0.005366869,0.026256974,0.053379369,0.253842266,0.481099077,1.861689353,3.620373492,0.003571595,0.017852922,0.035583295,0.175191349,0.340497958,1.363564871,2.915563931
3545,IBABUL_clean,0.008630197,0.042323465,0.084157998,0.397654849,0.736985438,2.631947184,4.660763939,0.005442672,0.027097127,0.054038857,0.263275978,0.496349423,1.924357145,3.781102864,0.003735835,0.018168769,0.036385546,0.180065496,0.348578581,1.429236868,3.023347276
3546,IBACAS_clean,0.008491224,0.0428364,0.084705045,0.400726143,0.745645956,2.63705253,4.623221127,0.005461623,0.027442032,0.054331963,0.265711788,0.501255155,1.92816752,3.741838056,0.003642345,0.018629905,0.036897217,0.179639735,0.347795281,1.416753341,3.012622383
3547,IBAPEJ_clean,,,,,,,,0.003192348,0.015562297,0.031048548,0.146615875,0.267463224,0.843636443,1.35445858,,,,,,,
3548,IBAPOS_clean,0.004548385,0.022943309,0.046252551,0.231125224,0.461282812,2.127084422,5.755766898,0.003045355,0.017100652,0.033815723,0.169181766,0.338665611,1.58471939,4.350503696,0.002551713,0.01283224,0.025804469,0.129368629,0.254127475,1.201434149,3.397702895
3549,IBAQAF_clean,0.00485722,0.024043363,0.048022976,0.240580744,0.478466846,2.225523896,5.981361694,0.003690115,0.017788558,0.03533683,0.174908973,0.344740055,1.630596604,4.538561267,0.002738776,0.013497727,0.026630121,0.133991607,0.262488499,1.244125155,3.523331093
3550,IBAQEJ_clean,0.004549209,0.02257023,0.045304065,0.226727884,0.452796463,2.12953036,5.822989864,0.003433273,0.016604735,0.03328761,0.164579786,0.331381677,1.569369686,4.396640855,0.002537106,0.01262204,0.025625013,0.125905401,0.254701979,1.202002091,3.433619935
3551,IBARUA_clean,0.002926701,0.014839981,0.029667255,0.140423385,0.260508108,0.908570018,1.670775364,0.001943016,0.009531896,0.019174973,0.091118445,0.175651814,0.641661146,1.307875236,0.001346875,0.006278006,0.012654485,0.062519574,0.121929264,0.473123841,1.016239668
3552,IBASAH_clean,0.003024266,0.014197898,0.027989868,0.13640013,0.252688786,0.910313598,1.673038557,0.001841551,0.009136557,0.01824336,0.089127655,0.172773163,0.64409007,1.303088943,0.001218845,0.006167547,0.012437108,0.061869934,0.11831298,0.469831289,1.016786782
3553,IBASEL_clean,0.002898474,0.014318615,0.028587428,0.137008495,0.266399504,0.984229369,1.882105471,0.001838246,0.009523241,0.01854625,0.091199561,0.175270802,0.697033755,1.465413796,0.001255009,0.006355836,0.01292748,0.061579562,0.119347615,0.507016039,1.138244805
3554,IBASOV_clean,0.002889421,0.014588669,0.028480496,0.137333649,0.267109591,0.953607741,1.840223271,0.001876533,0.009271828,0.018461351,0.090726517,0.174997103,0.677017896,1.421116898,0.001317962,0.006350581,0.012582644,0.062563156,0.121255826,0.491861178,1.11155045
3555,IBASUB_clean,0.002907347,0.014371534,0.029078908,0.136507295,0.264157777,0.950045035,1.792954048,0.001855268,0.009457847,0.018857003,0.090415796,0.174453903,0.680166108,1.404857567,0.001302057,0.006391817,0.012829282,0.061559684,0.120272884,0.490905926,1.077823885
3556,IBATEM_clean,0.00273764,0.014179597,0.02832371,0.136316391,0.256680063,0.925566294,1.743861605,0.001760219,0.009238728,0.018083908,0.088267921,0.171230455,0.652193797,1.35198554,0.001158067,0.00629141,0.012463465,0.060028072,0.11902496,0.47869237,1.057032253
3557,IBEYOE_clean,0.001544277,0.007719925,0.015182105,0.075699512,0.148707674,0.661143342,1.581259391,0.00103901,0.00537759,0.010420038,0.05233749,0.104434029,0.469038244,1.197728996,0.000735266,0.00387128,0.007627195,0.038099469,0.075496529,0.34428401,0.919174974
3558,IBICAZ_clean,0.001834656,0.008772089,0.018042284,0.087560861,0.175371903,0.834854011,2.251464825,0.001300488,0.006477648,0.01268483,0.063897462,0.127704769,0.625660958,1.672179675,0.00102326,0.004850343,0.009615039,0.048402005,0.09654256,0.469111049,1.280881536
3559,IBICED_clean,0.001542283,0.007861115,0.015383439,0.077571139,0.154488335,0.743293898,1.96359074,0.001120765,0.005668827,0.011256896,0.05649918,0.113329271,0.545670906,1.466120623,0.000908037,0.004388515,0.008633241,0.042780143,0.086316654,0.417365925,1.133022858
3560,IBICIH_clean,0.001893257,0.008923098,0.017575732,0.087062754,0.174055639,0.835117715,2.236213203,0.001235126,0.006423554,0.012657783,0.063773499,0.126785186,0.615401302,1.678434189,0.001011991,0.004904436,0.009529391,0.04742833,0.097056444,0.468912708,1.288826458
3561,IBICON_clean,0.001611223,0.008109298,0.016021625,0.079125241,0.157878207,0.75213002,2.00388314,0.001124705,0.005985951,0.011542504,0.057616006,0.113285937,0.554117025,1.493881725,0.000868642,0.004266393,0.008769151,0.042898325,0.086653475,0.421848986,1.13750198
3562,IBIRES_clean,0.004039752,0.020553257,0.040720471,0.192300843,0.352722844,1.246373169,2.26155648,0.002663281,0.013095572,0.025984424,0.123374336,0.237166505,0.916905066,1.823749771,0.001807345,0.008700494,0.017521367,0.085000008,0.162927544,0.669993665,1.462025895
3563,IBITEU_clean,,,,,,,,0.007414446,0.036313453,0.073737592,0.343563813,0.646749754,2.431409792,4.26382093,,,,,,,
3564,IBITUK_clean,0.003677599,0.01830647,0.036156902,0.178061023,0.343186119,1.31543915,2.546661881,0.002424133,0.01144043,0.023413329,0.114850147,0.226390836,0.927915557,1.978153655,0.00159231,0.008095304,0.015958768,0.077744218,0.153347098,0.665696469,1.56022192
3565,IBIYOI_ion_b,0.003525379,0.017351655,0.034045522,0.155664732,0.275379085,0.832011271,1.304783693,0.00211159,0.010624031,0.021303838,0.099559372,0.188123684,0.626244941,1.09295784,0.001436221,0.007115627,0.014033615,0.067459325,0.127916998,0.4762002,0.905682308
3566,IBIYUO_clean,0.003877948,0.018668248,0.037217716,0.165741556,0.285962647,0.749315393,1.081586442,0.002383218,0.011598563,0.022492098,0.105323186,0.195438583,0.58617639,0.936410074,0.00151237,0.007423668,0.014851453,0.071992825,0.133690713,0.452961967,0.80009388
3567,IBOTAU_clean,,,,,,,,0.006822209,0.034010137,0.067184165,0.308265289,0.555231605,1.700441051,2.798685191,,,,,,,
3568,IBOTEY_clean,0.004947006,0.025141583,0.049543657,0.235237156,0.459860067,1.946388818,4.26380072,0.00326354,0.015651208,0.031778482,0.156447823,0.302437947,1.359400908,3.24918406,0.002124485,0.010536555,0.021539247,0.108582363,0.211833947,0.96551666,2.484562924
3569,IBOTIC_clean,0.007604607,0.038471648,0.077490043,0.382160322,0.72409816,3.138819476,6.45842984,0.005095181,0.025863766,0.051616936,0.253344652,0.497221707,2.185352691,5.026158068,0.003601363,0.017897775,0.035755049,0.178200461,0.34681027,1.56827352,3.864321384
3570,IBOTOI_clean,0.003637968,0.018262272,0.036001163,0.178727737,0.358731216,1.695321127,4.616329049,0.002712705,0.013390621,0.027103681,0.134174905,0.265466539,1.258248685,3.527978718,0.002105208,0.010362484,0.020813757,0.104800115,0.2071866,0.988824073,2.796618589
3571,IBOZIK_clean,0.005286875,0.026615581,0.053405023,0.259245404,0.51240074,2.151868108,4.671038086,0.00369518,0.018037573,0.034978102,0.177939216,0.353419876,1.510097018,3.613029273,0.002519775,0.012738454,0.025004296,0.127759195,0.248079055,1.111384764,2.794146462
3572,IBUBAL_clean,0.002644625,0.013707252,0.027619008,0.13564796,0.267731728,1.14944625,2.696711835,0.001812702,0.00960885,0.019078582,0.094773838,0.185979311,0.829171268,2.066790303,0.00142039,0.006986483,0.013771246,0.069044041,0.136280945,0.621733032,1.62276461
3573,IBUBIT_clean,0.002822642,0.014023509,0.028825678,0.139576667,0.280880507,1.274465601,3.316086625,0.001990545,0.010326785,0.020911214,0.102830804,0.201722506,0.94496282,2.543265099,0.001517241,0.007866754,0.015840382,0.077218999,0.156455262,0.732222659,1.999060153
3574,IBUCOA_clean,,,,,,,,0.002292438,0.011524771,0.023448084,0.114271667,0.227662809,0.999834542,2.498903455,,,,,,,
3575,IBUDOZ_clean,0.007970641,0.038424411,0.077037606,0.354936955,0.62594471,1.647337342,2.304816857,0.004673884,0.023562177,0.04726147,0.220284594,0.411667417,1.267715463,2.005276979,0.003010601,0.015074865,0.029678764,0.144779112,0.276603697,0.962315298,1.71364213
3576,IBURAZ_clean,0.027021021,0.132741506,0.253933676,0.98362285,1.578241659,3.177626025,4.160264064,0.014481547,0.07252354,0.14314207,0.598490305,1.047719348,2.562230886,3.615335215,0.008596282,0.043255869,0.084662316,0.384517716,0.682121847,2.0126324,3.086744285
3577,IBUYAH_clean,0.001739818,0.008829863,0.017094,0.081382944,0.153841264,0.503773142,0.845245731,0.001032899,0.005363493,0.010206746,0.051421304,0.095648325,0.367278916,0.684064242,0.000661434,0.003300538,0.006412501,0.031354636,0.062199456,0.255028401,0.526466626
3578,ICAGOK_clean,0.005403341,0.026038741,0.052519406,0.261187375,0.50125446,2.235164137,5.30700722,0.003670425,0.018092292,0.036215273,0.177641225,0.354846663,1.610899386,4.052047364,0.002612672,0.013161564,0.026292438,0.130602894,0.257422836,1.1807721,3.135259387
3579,ICAQIO_clean,0.004350277,0.021875712,0.043586872,0.218217145,0.42518988,2.120279047,6.239668542,0.003389779,0.016996431,0.034413385,0.171364836,0.336885015,1.660223688,4.896621371,0.002827863,0.013751701,0.02783007,0.139646443,0.275355818,1.34667576,3.969565023
3580,ICAQOU_clean,0.004257991,0.021238104,0.042746327,0.212629451,0.420926145,2.086292782,6.110604738,0.003430752,0.016644877,0.033240312,0.168222628,0.331490261,1.638318678,4.792472751,0.002671043,0.013662714,0.026775543,0.136148401,0.273590719,1.314843865,3.883525982
3581,ICAREL_clean,0.00514856,0.026700908,0.053762367,0.263191785,0.518615345,2.297558941,5.895220147,0.00382234,0.018988154,0.037567853,0.187698069,0.370550138,1.698578776,4.526943909,0.002775987,0.014051384,0.028412893,0.14067521,0.279734246,1.288022657,3.57807828
3582,ICAROV_clean,0.004279545,0.021556269,0.043607692,0.216768868,0.427327578,2.121090547,6.218735926,0.003455101,0.017081591,0.033943656,0.169571931,0.338247463,1.647283257,4.873145331,0.002750178,0.013717959,0.027559096,0.136868589,0.269851562,1.334209277,3.933822449
3583,ICAWUF_clean,0.003751601,0.018427499,0.036813075,0.184302288,0.34901104,1.510800455,3.346848755,0.002504643,0.012856645,0.025247264,0.125912638,0.24467013,1.084641816,2.586875488,0.001848502,0.009122592,0.018377777,0.090355289,0.176852708,0.800461853,2.012789786
3584,ICEGED_clean,0.004199122,0.020693229,0.040378516,0.201926811,0.391552932,1.829584933,4.565786597,0.002904013,0.014411661,0.028564681,0.142250972,0.288172372,1.311299538,3.474676672,0.002126186,0.010788777,0.02097279,0.105312768,0.211293059,0.979296917,2.678079599
3585,ICIKAH_clean,0.001084624,0.005191347,0.010669466,0.052503909,0.102934421,0.442177876,1.029380354,0.000719285,0.003544573,0.007226638,0.035652359,0.069685049,0.31362338,0.784200657,0.000485154,0.002523981,0.005194883,0.025222917,0.05073889,0.229233638,0.597839731
3586,ICIKEL_clean,,,,,,,,0.000748562,0.003652788,0.007320779,0.036847949,0.072736892,0.321913046,0.809103747,,,,,,,
3587,ICIKIP_clean,,,,,,,,0.000810424,0.003817202,0.007819037,0.038404579,0.07597752,0.332347979,0.834007736,,,,,,,
3588,ICISAP_clean,0.006522843,0.031761134,0.062472127,0.307162315,0.598435333,2.495889308,5.666959006,0.004260428,0.021434341,0.042611759,0.213208461,0.421949459,1.826581015,4.398701941,0.003160399,0.015557543,0.031264749,0.152948828,0.301195722,1.360490732,3.463917227
3589,ICITIY_clean,0.005266021,0.02626478,0.05201954,0.247929241,0.463412325,1.842938877,3.676494885,0.00360364,0.01740182,0.034060804,0.169062048,0.31872993,1.339949384,2.911437028,0.002400193,0.012091413,0.024343621,0.118065053,0.229318113,0.992938835,2.293316059
3590,ICIVAS_clean,0.004942457,0.024673624,0.049305616,0.237404457,0.447264085,1.607534057,2.946767643,0.003152229,0.015636246,0.031583253,0.152758209,0.295603252,1.154682314,2.361748132,0.002145597,0.010669997,0.021151157,0.107543041,0.203758876,0.843966205,1.856912704
3591,ICIVEW_clean,0.00649997,0.033067782,0.066030911,0.307802214,0.572630351,1.993601821,3.361495636,0.003948735,0.019511398,0.038692246,0.193873463,0.372605427,1.429623436,2.768711839,0.002403189,0.012493266,0.024658534,0.125411254,0.249017883,1.019496089,2.234448197
3592,ICIZAV_clean,,,,,,,,0.000433221,0.002013828,0.003894266,0.020445192,0.040419389,0.188505376,0.482150033,,,,,,,
3593,ICIZOL_clean,,,,,,,,0.005125732,0.025657519,0.051111043,0.245927676,0.449295157,1.636822131,3.058860061,,,,,,,
3594,ICODIP01_clean,0.004081453,0.019927869,0.040983854,0.198614571,0.396305537,1.762312335,4.506691236,0.002836786,0.014608347,0.027950037,0.141900864,0.284283323,1.290966247,3.448192322,0.002093504,0.010751197,0.021306678,0.107525167,0.216057503,0.984854973,2.703533847
3595,ICODIP_clean,0.004213396,0.020939436,0.041529221,0.20665213,0.404879667,1.825889317,4.602306744,0.002825791,0.015122927,0.030085323,0.147352331,0.29594713,1.345214828,3.526762493,0.002119893,0.011127236,0.0219576,0.11107005,0.221849824,1.024277594,2.792411006
3596,ICORAV_ion_b,0.001671199,0.008102112,0.016815638,0.082001711,0.158996814,0.627902612,1.353237259,0.00106095,0.005541162,0.010933256,0.053891819,0.107553047,0.455548041,1.030474468,0.000777952,0.003804743,0.007735263,0.037814514,0.07410224,0.338738761,0.797655987
3597,ICOWON_clean,0.00408734,0.020110101,0.040351232,0.198175339,0.379801842,1.479073216,2.999112069,0.002759443,0.013341547,0.026528596,0.131230991,0.259739696,1.05690201,2.339110322,0.001769877,0.009430216,0.018690289,0.091750015,0.17939509,0.787438662,1.832149142
3598,ICOYIK_clean,,,,,,,,0.007059486,0.037771528,0.069462018,0.290257171,0.493326416,1.170485076,1.909038873,,,,,,,
3599,IDAGOL_clean,,,,,,,,0.000351547,0.001856546,0.003709292,0.018783991,0.039090084,0.178847919,0.497763414,,,,,,,
3600,IDAGUR_clean,,,,,,,,0.001048075,0.005572559,0.011021734,0.055787955,0.10777274,0.487143305,1.175430212,,,,,,,
3601,IDAHAY_clean,,,,,,,,0.003153082,0.015381256,0.031221991,0.150766436,0.291236017,1.094934496,1.963910663,,,,,,,
3602,IDAZEU_clean,,,,,,,,0.000168054,0.000795994,0.001663437,0.008136047,0.01667462,0.081216569,0.245673404,,,,,,,
3603,IDEYOF_clean,0.003979289,0.021488158,0.04199939,0.208392603,0.41831797,2.031205724,5.988441838,0.003208696,0.016081379,0.033278644,0.166014239,0.329960931,1.605480855,4.716316084,0.002766553,0.013268506,0.0263391,0.132777699,0.265930168,1.31526228,3.785482565
3604,IDIWIB_clean,0.005505516,0.028263333,0.056961264,0.274830391,0.546458098,2.245006321,4.658939742,0.003893354,0.019459556,0.038571072,0.190864503,0.37526052,1.612108159,3.64445869,0.002766283,0.013789939,0.027262494,0.13747741,0.271243601,1.19175581,2.872501662
3605,IDIWUN_clean,0.003945842,0.020724463,0.040802523,0.205869741,0.406182764,1.852511063,4.65067015,0.002633981,0.014742674,0.028778849,0.144668168,0.288003954,1.33908273,3.527975516,0.002097511,0.01075579,0.021642032,0.106990645,0.212078725,0.991313635,2.724247676
3606,IDIXAU_clean,0.005010712,0.024947588,0.049468126,0.242832886,0.483946503,2.179280032,5.15488364,0.003330985,0.017037687,0.03424303,0.168972352,0.335296998,1.533758775,3.936001465,0.002464233,0.012155088,0.024648653,0.122941167,0.243734434,1.134489786,3.038172934
3607,IDORAW_clean,0.00320382,0.016178911,0.031450327,0.157369591,0.311198619,1.399506264,3.608694734,0.002416183,0.01159197,0.02287954,0.114960841,0.229548791,1.04302811,2.82970595,0.001723671,0.008694453,0.017208167,0.086141668,0.173148976,0.807480717,2.230652401
3608,IDORIE_clean,,,,,,,,0.001982283,0.009884947,0.019545382,0.098915185,0.195574291,0.889270167,2.204668177,,,,,,,
3609,IDUDES_clean,,,,,,,,0.009914163,0.048780839,0.097950588,0.435986157,0.75593438,2.102376694,2.977154931,,,,,,,
3610,IDUDIW_clean,0.009815495,0.049119873,0.097397811,0.46783052,0.867314488,3.240709262,5.82443455,0.006079792,0.030068851,0.058481091,0.288949892,0.551960346,2.241161372,4.547486306,0.003870473,0.019384163,0.038807698,0.190916064,0.369377263,1.568409132,3.506073148
3611,IDUTUW_clean,0.000796143,0.003943205,0.007824263,0.037413693,0.071445177,0.272097907,0.530439125,0.000527963,0.002571509,0.005159815,0.02527111,0.04928082,0.199667355,0.426330237,0.000351042,0.001819596,0.003539534,0.017635524,0.034647347,0.152174213,0.339316594
3612,IDUYOX_clean,0.005813575,0.028801263,0.058481093,0.279914061,0.547080843,2.35115357,5.524149291,0.003943712,0.020452191,0.039388808,0.197468319,0.388876133,1.711229267,4.28251879,0.002846845,0.014345162,0.028797684,0.142791349,0.285264196,1.289305628,3.356159795
3613,IFAGON_clean,0.006178242,0.031122845,0.06257322,0.302062582,0.580782096,2.543602314,5.376868903,0.004163246,0.021325583,0.041999842,0.209530951,0.405323067,1.817120497,4.183442005,0.003063591,0.015192173,0.030188823,0.149554292,0.297581769,1.327238452,3.270470684
3614,IFAHEC_clean,0.068163455,0.287969576,0.466295712,1.195743342,1.691668151,3.474711596,4.678248074,0.029711769,0.136629049,0.252235181,0.820245446,1.225317394,2.79291827,4.122019459,0.015550204,0.072712645,0.140042006,0.525230789,0.843737195,2.232648274,3.56558957
3615,IFAQUC_clean,,,,,,,,0.001178417,0.006125151,0.011949455,0.057342876,0.113929472,0.467691124,0.985642731,,,,,,,
3616,IFASOZ_clean,0.002801599,0.013408093,0.027748506,0.138374551,0.269868796,1.29551061,3.655100112,0.002056362,0.010549292,0.020477037,0.10422045,0.2036185,0.973718369,2.794524949,0.001733219,0.008146592,0.016061263,0.080485666,0.15913916,0.758026087,2.183725111
3617,IFEHUY_clean,0.003068237,0.015773012,0.031824954,0.156610261,0.307253472,1.435327523,3.675675754,0.002301695,0.011502274,0.022981821,0.112119797,0.224053639,1.040260551,2.807081764,0.001626062,0.008580733,0.016857742,0.08497054,0.167463762,0.800944188,2.184940346
